-9.87E-05,0.030006,6.94E-05,0.000809846
-0.00011938,0.0272662,8.56E-05,4.12E-05
-0.000152879,0.0200722,1.42E-04,-0.000422033
-0.00014987,0.0142511,1.19E-04,-0.00137681
-0.000143972,0.00395757,9.88E-05,-0.00222931
-0.000134189,0.013649,1.02E-04,-0.00232921
-0.000132653,0.00424815,9.72E-05,-0.0029261
-0.000100824,0.00135157,1.04E-04,-0.00216408
-0.00013818,-0.0197715,7.40E-05,-0.0019101
-0.000156454,-0.0283927,7.79E-05,-0.00286071
-0.000187417,-0.0530998,7.44E-05,-0.00082654
-0.000146905,-0.0572568,6.28E-05,-0.00120137
-0.000172386,-0.0699228,6.21E-05,-0.00155982
-0.000175027,0.0056915,6.90E-05,-0.000404142
-0.000179777,0.0605979,7.75E-05,-0.00205705
-0.000176132,0.045013,7.85E-05,-0.00185282
-0.000195983,0.0277041,5.98E-05,-0.00167632
-0.000202063,0.00990651,1.36E-05,-0.00294196
-0.00017237,0.0681119,1.56E-05,-0.00262242
-0.000217099,0.0252226,3.45E-05,-0.0017982
-0.000230375,0.000465008,2.62E-05,-0.00116039
-0.000217718,-0.0250656,2.63E-05,-0.000655942
-0.000166549,-0.0597909,3.11E-05,-3.72E-05
-0.000218249,-0.0619773,3.83E-05,-5.38E-04
-0.000226262,-0.0958022,8.95E-05,0.000118688
-0.000217844,-0.0559389,1.06E-04,0.000343397
-0.000193518,-0.0547305,1.06E-04,-0.000616501
-0.000216938,-0.029415,1.14E-04,-0.00249203
-0.000181001,0.00457326,1.21E-04,-0.00179382
-0.000191505,0.00557772,1.13E-04,-0.00143689
-0.000223854,0.0411272,1.14E-04,-0.000945172
-0.000194373,0.0170128,1.35E-04,0.00144363
-0.000201325,0.0343163,1.25E-04,-0.00067985
-0.000232827,0.0139552,1.41E-04,0.000297888
-0.000263235,0.0282933,1.35E-04,0.00124369
-0.000210646,0.0292727,6.51E-05,0.000214135
-0.000238523,0.00323867,3.03E-05,0.00102257
-0.000247512,0.0216407,-2.45E-06,9.81E-05
-0.000236295,0.01914,-3.32E-05,-0.000459604
-0.000216659,0.0346915,-3.68E-05,0.00136436
-0.000238408,0.00773811,-1.05E-05,1.44E-03
-0.000241291,-0.000874471,-3.65E-05,0.00125429
-0.000271857,-0.0102248,-1.67E-05,0.00165376
-0.000257242,-0.0273012,3.38E-05,0.0010442
-0.000262364,-0.0294904,1.68E-05,0.00164479
-0.000269747,-0.0214256,3.37E-06,0.00215486
-0.000233252,-0.00657337,-6.68E-06,0.00079759
-0.000250358,-0.00463631,-1.38E-05,-0.000261689
-0.000289651,-0.00284052,-2.96E-05,-0.00103538
-0.00027394,0.00108321,-4.84E-05,-0.0024053
-0.000259815,0.0204771,-2.74E-05,-0.00341251
-0.000277833,0.0197392,3.25E-06,-0.00347679
-0.000246298,0.0139333,-3.21E-06,-0.00486537
-0.000288745,0.0130175,9.12E-06,-0.00527106
-0.000293381,0.0118282,4.35E-06,-0.00461348
-0.000302028,0.012992,7.86E-05,-0.00571004
-0.000281551,0.000657381,7.21E-05,-0.00346725
-0.000275844,0.0195514,9.28E-05,-0.00135663
-0.00026926,0.0209416,1.20E-04,-0.00148071
-0.000257698,0.0180509,1.31E-04,0.000429245
-0.000301451,0.0111947,1.78E-04,0.000683594
-0.00035728,0.0129765,1.62E-04,8.04E-04
-0.000338291,0.0177125,1.44E-04,0.00286375
-0.000319124,0.00145172,1.53E-04,0.00275954
-0.000312309,-0.0100859,0.000113101,0.00124756
-0.000308072,-0.0272257,7.59E-05,-0.00073417
-0.000305687,-0.0504983,3.67E-05,0.00114071
-0.000281806,-0.0618698,-1.01E-05,0.00225042
-0.000278986,-0.0699398,8.01E-06,0.0033103
-0.000263606,-0.0164244,1.83E-05,0.00488544
-0.000251437,0.0627878,3.93E-05,0.00367515
-0.000243774,0.0690619,3.49E-05,0.00546858
-0.000251986,0.038549,6.33E-05,0.00709077
-0.000188162,0.000596268,8.68E-05,0.00585925
-0.000208926,0.039609,8.48E-05,0.0037775
-0.000251117,0.0381122,1.24E-05,0.00102203
-0.000223604,-0.00524358,-8.11E-06,-4.31E-04
-0.000234348,-0.0262914,3.00E-05,0.000175976
-0.000246309,-0.0525361,5.08E-05,-0.00147284
-0.000234537,-0.0452386,-9.07E-06,-0.00311788
-0.000223988,-0.0620137,-5.55E-06,-0.00417258
-0.000196189,-0.0653809,-9.90E-06,-0.00554852
-0.000211195,-0.0672398,5.38E-06,-0.00282241
-0.0001877,-0.0652099,2.24E-06,-0.00205413
-0.000180329,-0.0145214,7.52E-06,-0.00307886
-0.000210489,0.0044101,2.95E-05,-0.00300668
-0.000225797,0.0276045,-8.53E-06,-0.00320376
-0.000211909,0.0301947,4.79E-05,-0.00254158
-0.000206419,0.0291049,2.50E-05,-0.00287296
-0.00022339,0.0423769,7.79E-05,-0.00296361
-0.000222759,0.0444631,1.04E-04,-0.00521516
-0.000213704,0.0531959,1.15E-04,-0.00484732
-0.000201379,0.0172016,1.10E-04,-0.00231727
-0.000238629,-0.00013063,9.87E-05,-0.00297928
-0.000221589,0.00466329,9.22E-05,-0.00132095
-0.000236658,-0.000795766,1.00E-04,-0.000173877
-0.000234252,-0.00043079,8.56E-05,-0.00094927
-0.000203983,-0.00611474,7.24E-05,0.00161247
-0.00017549,-0.003363,0.000115794,0.00228877
-0.000217805,-0.0127647,9.02E-05,0.000578384
-0.000254612,-0.0225248,6.97E-05,0.00163168
-0.000199507,0.00159366,5.06E-05,0.00082566
-0.00021646,0.0108144,7.22E-05,-0.00083009
-0.000257516,0.00949755,7.00E-05,0.000184689
-0.000236338,-0.00965945,-1.93E-05,-0.000306901
-0.000235292,-0.0199198,-6.43E-05,0.000274879
-0.000227538,-0.000220842,-8.27E-05,0.00183139
-0.000237314,0.00937759,-1.09E-04,0.00192496
-0.000270058,0.0213213,-1.05E-04,0.00253501
-0.000226842,0.0138864,-1.24E-04,0.00290434
-0.000209142,0.0214393,-8.14E-05,0.00324165
-0.000229823,0.0233921,-6.47E-05,0.00258072
-0.000185573,0.0108396,-4.00E-05,0.00183462
-0.000203476,0.0132329,-6.29E-05,0.000749214
-0.000218081,0.0123703,-6.52E-05,-0.000314201
-0.000194311,0.00947106,-8.54E-06,-0.000822103
-0.000225619,-0.00459358,4.30E-05,-0.00166919
-0.000196835,0.00450034,6.40E-05,-0.00211601
-0.000236759,0.0130326,5.11E-06,-0.0024698
-0.000237495,0.0102746,-1.65E-05,-0.00282365
-0.000246465,-0.0100538,1.46E-05,-0.00255972
-0.000271796,-0.0154666,4.56E-05,-0.00294591
-0.000318738,-0.0453382,6.86E-05,-0.00423155
-0.000291792,-0.0561354,1.20E-04,-0.00408584
-0.000255674,-0.0668556,1.29E-04,-0.00503332
-0.000264096,-0.0171523,1.93E-04,-0.00680734
-0.000210131,0.0709074,2.35E-04,-0.00591165
-0.000246434,0.060982,1.92E-04,-0.00714174
-0.000192924,0.0508031,1.89E-04,-0.00803643
-0.000191258,0.00220964,0.000196079,-0.00585706
-0.000145708,0.0377252,0.000182656,-0.00547146
-0.000142563,0.0285898,0.000197322,-0.00214553
-0.000163696,-0.014146,1.68E-04,0.00127422
-0.000213337,-0.0245599,9.37E-05,0.00359514
-0.000216849,-0.0612753,8.72E-05,0.0057241
-0.00017627,-0.0389799,5.13E-05,0.00845857
-0.000231566,-0.0575981,-3.15E-05,0.00598729
-0.000154817,-0.0392179,-7.94E-05,0.00160803
-0.000151942,-0.050153,-1.69E-04,0.0037986
-0.000121303,-0.0716504,-2.05E-04,9.38E-05
-0.000118938,-0.042055,-2.52E-04,0.00201065
-0.000126232,-0.0288391,-2.56E-04,0.00511841
-0.000100741,0.0282921,-2.11E-04,0.00168366
-7.36E-05,0.0260768,-1.88E-04,0.00592866
-0.000106431,0.0344875,-1.44E-04,0.00865609
-0.000125891,0.035761,-1.37E-04,0.00714191
-0.000124692,0.0532799,-0.00014323,0.00764442
-0.000145731,0.0733244,-0.000131888,0.00523339
-0.000135064,0.0253761,-9.89E-05,0.00340429
-0.000117785,0.0167994,-1.05E-04,0.00390361
-8.32E-05,-0.000502546,-8.17E-05,0.000223555
-0.00014624,0.00106562,-3.26E-05,-0.00459327
-0.000108559,-0.027859,1.34E-05,-0.00748371
-0.000142482,-0.0226597,3.32E-05,-0.00909843
-0.000172569,-0.00593656,1.27E-04,-0.00752739
-0.000180553,-0.00795858,1.76E-04,-0.00572805
-0.000183708,-0.00397106,1.87E-04,-0.00564113
-0.000151745,0.00303606,1.76E-04,-0.00561538
-0.000181635,0.0296334,2.12E-04,-0.00336716
-0.00015453,0.0113169,1.92E-04,-0.00309481
-0.00016361,0.00327123,1.63E-04,-0.00380633
-0.000199021,-0.0141911,1.80E-04,-0.00380108
-0.000216326,-0.00907195,0.000120193,-0.00827899
-0.000211623,0.00223681,0.000111863,-0.00780949
-0.000237783,-0.00101492,0.000106896,-0.00574671
-0.000192791,0.0101998,0.000155275,-0.00765952
-0.000220342,0.0167609,5.57E-05,-0.0051204
-0.000218027,0.0312143,1.74E-05,-0.00272276
-0.000244266,0.0192566,-7.45E-05,-0.00270029
-0.000331595,0.0111754,-0.00011711,0.00274145
-0.000269116,0.0116755,-0.000151829,0.00518168
-0.000289589,0.00732672,-0.000247415,0.00353968
-0.000254884,-0.00410402,-3.03E-04,0.00578165
-0.000220946,-0.00309756,-3.33E-04,0.00421072
-0.000213067,0.0140815,-3.21E-04,0.0019562
-0.000208625,0.000412019,-3.99E-04,0.00250628
-0.000265674,-0.00408354,-3.64E-04,0.000533079
-0.000264786,-0.0177304,-0.0003878,-0.000211049
-0.000270326,-0.0237342,-0.000350763,1.51E-03
-0.000262655,-0.0526974,-0.000346638,0.00290149
-0.000259802,-0.0773143,-0.000242444,0.00328182
-0.000222216,-0.040382,-0.000141534,0.00592566
-0.00022759,0.0335055,-0.000105018,0.00606741
-0.000240918,0.0844723,-0.000109616,0.00480104
-0.000209104,0.0516425,1.02E-05,0.00594121
-0.0002129,0.0257048,0.000142686,0.00269619
-0.000200094,0.023374,0.000211375,0.000696743
-0.000257887,0.0374953,2.61E-04,8.46E-05
-0.000258848,0.00491853,0.000298903,-0.00298171
-0.000196663,-0.0267518,4.16E-04,-0.00325972
-0.000244847,-0.0368146,4.51E-04,-0.00297413
-0.000236419,-0.0637667,4.69E-04,-0.0040865
-0.00018903,-0.060122,4.18E-04,-0.00232068
-0.000219749,-0.0583688,0.000441019,-0.00110572
-0.000199106,-0.0408174,0.000407767,-0.00215914
-0.000242348,-0.0451255,0.000386261,-0.00121066
-0.000265347,-0.0464851,0.000276993,-0.00153564
-0.000274663,-0.0140719,0.000232442,-0.00352221
-0.000216459,-0.00623251,0.000161635,-0.00381012
-0.00014446,0.0124468,6.89E-05,-0.00545879
-0.000140421,0.0174596,-5.27E-05,-0.00708619
-8.64E-05,0.032071,-0.00021592,-0.00653169
-0.000129773,0.0513497,-0.000341535,-0.00639846
-0.000125693,0.0607699,-0.000442229,-0.00569901
-0.000126613,0.0546002,-0.000566335,-0.00361257
-0.000133435,0.0226964,-6.77E-04,-0.00303877
-0.00010072,0.0243315,-7.29E-04,-0.00143716
-0.000122176,0.0162544,-7.87E-04,0.00093765
-0.000144884,-0.00614712,-0.000800222,-0.000393395
-0.000132139,-0.0307685,-0.000809636,-0.00129248
-0.000105252,-0.0341539,-0.000729575,-0.000344434
-0.00011373,-0.0234916,-0.000634365,-0.00123958
-0.000157244,-0.0219916,-0.000537817,0.00192221
-5.64E-05,0.0027857,-0.000514866,0.00505067
-4.10E-05,0.0301687,-0.000350909,0.00473655
-9.02E-05,0.0356865,-0.000165717,0.00801416
-7.04E-05,0.0234006,2.69E-05,0.0110518
-0.000137188,0.00242088,0.000182336,0.0100127
-5.91E-05,-0.00212595,0.000319264,0.00597119
-5.26E-05,-0.00144582,0.000541588,0.00575512
-6.91E-05,-0.00160599,0.000734925,0.0032842
-3.55E-05,-0.00429575,0.000923974,0.00311164
-6.80E-05,0.00353994,0.00104588,0.00688206
-8.62E-05,0.0126648,1.24E-03,0.00240254
-5.94E-05,0.0211782,0.00141302,0.00228821
-7.86E-05,0.0176401,0.00145312,0.00561922
-0.000108475,0.0190739,0.00149192,4.63E-03
-7.80E-05,0.00795492,0.00152068,0.00544798
-8.31E-05,-0.00559392,0.00137877,0.00332647
-8.38E-05,0.000278853,0.00117439,0.0002193
-0.000184396,0.0155624,0.000931474,0.00094881
-0.000174166,0.00663248,0.000627391,-0.000832111
-9.80E-05,-0.0216413,0.00028359,-0.00485652
-0.000100369,-0.0316121,-0.000188516,-0.0080292
-0.000102154,-0.0518308,-0.000646876,-0.0104769
-9.74E-05,-0.0395098,-0.00109372,-0.00979787
-7.93E-05,-0.0578969,-0.00139381,-0.00770003
-0.000135662,0.0148029,-0.00167184,-0.00777802
-6.47E-05,0.064808,-1.89E-03,-0.0071256
-6.90E-05,0.0596485,-1.95E-03,-0.00456964
-0.000130836,0.0453445,-0.00200753,-0.0030212
-9.72E-05,0.00833799,-0.00197162,-0.00179415
-0.000128284,0.0469243,-0.00193934,3.63E-05
-9.07E-05,0.00238047,-0.00181875,-0.00253345
-9.55E-05,-0.0214757,-0.00171847,-0.00324637
-0.000144786,-0.0495651,-0.00155644,-0.00164047
-0.000147866,-0.0626828,-0.00127341,-0.00357461
-0.000142404,-0.0316553,-0.00083286,-0.00228351
-0.000115114,-0.0525016,-0.000189308,-0.000301202
-0.000123933,-0.0233306,0.000532331,-0.000735875
-0.000174068,-0.0546536,0.00138322,0.00382568
-0.000190343,-0.0428433,0.00221912,0.00715607
-0.000213566,-0.0216397,0.00267289,0.00602918
-0.00018856,-0.00342939,0.00282185,0.00726981
-0.000168841,0.0279947,0.00305301,0.00680591
-0.000216587,-0.0104832,3.31E-03,0.004417
-0.00017257,0.00673342,0.0033539,0.00465946
-0.000186671,0.00158373,0.0028989,0.00262061
-0.000209881,0.0661042,0.00222341,-6.37E-05
-0.000219263,0.0723926,0.00189011,0.000892758
-0.000276289,0.0385756,0.00187781,0.00160946
-0.000279985,0.0256518,0.00164151,0.0011863
-0.000258901,0.0111794,0.0010601,0.00268364
-0.0002985,0.0174303,0.000430758,0.00354573
-0.000336092,-0.0199411,4.00E-05,0.00318908
-0.000246894,-0.0149258,-0.00029582,0.00487767
-0.000268085,-0.0264235,-0.000891918,0.00292944
-0.000220407,-0.0319625,-0.00174581,0.000398475
-0.000284354,-0.018209,-0.00252381,-0.000349539
-0.000241787,0.011688,-0.00296829,-0.00225837
-0.000197332,0.0508101,-0.00334594,-0.00346236
-0.000281843,0.0331373,-0.00355175,-0.00326097
-0.00028255,0.0204781,-0.0037261,-0.00408824
-0.000324357,0.00293892,-0.0035926,-0.0034268
-0.000269479,0.00125115,-0.00345868,-0.0016955
-0.000330082,0.00955071,-0.00336999,-0.00259556
-0.000290148,-0.0063234,-0.00296488,-0.00155249
-0.00028711,0.0100719,-0.00252502,-0.000383035
-0.000276002,0.00137234,-0.00214182,-0.00215654
-0.000268029,0.00873191,-0.0017711,-0.00180797
-0.000265543,0.00833392,-0.00117024,-0.0022106
-0.000275531,0.021764,-0.00034273,-4.87E-03
-0.000288466,0.0307729,0.000334182,-0.00370343
-0.000267255,-0.000360718,0.000798319,-0.00342137
-0.00027854,-0.0179242,0.00138441,-0.00435477
-0.000285238,-0.0172946,0.00191883,-0.00165965
-0.00026858,0.0162057,0.00239108,-0.000978455
-0.000251268,0.00470635,0.0026737,-0.000525523
-0.000276397,-0.00816162,0.00288472,0.00255397
-0.000272538,-0.0418177,0.00314982,0.00166483
-0.000306075,-0.0511532,0.00339446,0.000141121
-0.000304614,-0.0541925,0.00344334,0.000207526
-0.000300543,-0.047197,0.00339839,-0.00235391
-0.000296208,0.0453543,0.00343691,-0.00243115
-0.000302949,0.0770076,0.00335147,-0.00131971
-0.000290843,0.0624908,0.00297233,-0.00105003
-0.000295491,0.00696618,0.00240859,0.00172895
-0.000244321,0.0161874,0.00188427,8.12E-03
-0.00021458,0.058173,0.00151215,0.0107336
-0.000239273,0.0143812,0.000813024,0.0133193
-0.000225536,-0.0325987,-8.13E-05,0.0131267
-0.000235878,-0.0812024,-0.000872347,0.00298046
-0.000240124,-0.0716002,-0.00152815,0.00516628
-0.00022207,-0.0583729,-1.96E-03,0.00281259
-0.000189257,-0.0436063,-0.00256172,-0.00188551
-0.000236055,-0.0180344,-0.00305722,0.00276553
-0.000287299,-0.039365,-0.00335727,-0.0014516
-0.000286722,-0.0379599,-0.00348086,-0.000519553
-0.000218633,-0.0316548,-0.00371385,0.00731814
-0.000181285,0.0127305,-0.00398468,0.00661292
-0.000253956,0.0424283,-0.00401566,0.00446884
-0.000208363,0.0297209,-0.00392215,0.00526758
-0.000197889,0.00962802,-0.00388198,0.00306879
-0.000248959,0.00100444,-0.0036674,0.00343014
-0.000211398,0.0559306,-0.00317183,0.00317979
-0.000233272,0.0611311,-0.00238861,-0.00467614
-0.000265556,0.0365613,-0.00171932,-0.0102807
-0.00022653,0.00807445,-0.001018,-0.0104228
-0.000262205,0.0066799,-0.000116007,-0.0102027
-0.000263139,0.00915137,0.000832542,-0.00755401
-0.000202826,-0.0131856,0.00164617,-0.00549541
-0.000246302,-0.0115978,0.00224582,-0.00652563
-0.000280041,-0.0255919,0.00309804,-0.00233366
-0.000199184,-0.0336753,0.00402572,0.00194938
-0.000240103,-0.0238535,0.00496795,0.000775102
-0.000269417,0.0219168,0.0054777,0.00355737
-0.000216843,0.0485287,0.0056284,-0.00078529
-0.000307072,0.0365507,0.00571167,-0.00426939
-0.000228099,0.0239027,0.00571873,-0.000743926
-0.000230382,0.00941455,0.00502493,-0.00450982
-0.000227474,0.0172676,0.00364174,-0.00551576
-0.000238723,0.00641639,0.00240466,-0.00223905
-0.000290572,0.00218251,0.00186292,-0.00300569
-0.000239588,0.00385891,0.00135376,0.00143476
-0.000262133,0.00460778,0.000622465,0.00801577
-0.000273893,0.0043177,-0.000239358,0.00627361
-0.000310947,-0.00503215,-0.000887358,0.00765886
-0.000272223,0.0145303,-0.00144823,0.00918773
-0.00032872,0.0193041,-0.00242137,0.003816
-0.000356847,0.0114307,-3.57E-03,0.00247929
-0.000289623,-0.0238768,-0.00493373,0.00132006
-0.000309645,-0.0064692,-0.00567685,-0.00320584
-0.000289039,-0.00122909,-0.00629582,-0.00230788
-0.000228555,-0.00914045,-0.00643489,-6.10E-05
-0.000244521,-0.044208,-0.00603855,-0.00149104
-0.000221065,-0.0497205,-0.00547028,0.00221879
-0.000229821,-0.0385623,-0.00477222,0.00586472
-0.000252255,-0.0448643,-0.00412503,0.00435997
-0.000235244,0.0443653,-0.00315992,0.00666683
-0.000236696,0.091379,-0.00223685,0.00492794
-0.000226974,0.0969273,-0.00168986,0.0010383
-0.000217854,0.0143162,-0.00106906,0.00157567
-0.000235686,-0.00172215,-0.000139756,-0.0013092
-0.000254803,0.0224259,0.000980899,-0.00429249
-0.00025049,0.00140867,0.00210041,-0.00347233
-0.000218295,-0.0149535,0.00308159,-0.00376187
-0.000204463,-0.0737092,0.00410235,-0.00325477
-0.000226742,-0.0765204,0.00488165,0.000379674
-0.000216458,-0.0803677,0.0054904,0.000688005
-0.000165387,-0.0535672,0.00568714,0.00164857
-0.000173368,-0.0255058,0.00562055,0.00404757
-0.000241985,-0.0442818,0.00550515,0.000955805
-0.000240403,-0.0218548,0.00528638,0.00100506
-0.0002402,-0.0304605,0.00492069,0.000762084
-0.000194963,-0.00083636,0.0045131,-0.00288941
-0.000110777,0.0245693,0.00397448,-0.0023235
-0.000139881,0.0488596,0.00299815,-0.00269029
-0.000147873,0.0448716,0.0017146,-0.00407159
-0.000156547,0.022099,0.000439403,-0.00132275
-0.000220943,0.0555672,-0.000690436,-0.000579756
-0.000253658,0.0540918,-0.00196046,-0.000649744
-0.000240965,0.0295351,-0.00320705,0.00309772
-0.000159111,0.00219595,-0.00429424,0.00289337
-0.0002147,0.00200493,-0.00489983,0.00125494
-0.00019684,-0.0135338,-0.00516591,0.00201271
-0.000227587,-0.0332023,-0.00549196,-0.000931487
-0.000256349,-0.0226348,-0.00585619,-0.00257063
-0.000293442,-0.00536791,-0.00600502,-0.00137448
-0.000255193,-0.0119245,-0.0058827,-0.00329091
-0.000210931,-0.00977326,-0.0056048,-0.00541848
-0.000226567,0.00930613,-0.0051735,-0.00432962
-0.000263112,0.0309264,-0.00464544,-0.00380114
-0.000288098,0.0250025,-0.0036443,-1.20E-03
-0.00020166,0.0242574,-0.00243536,0.00444801
-0.000255851,0.0225303,-0.000899309,0.00696177
-0.000252386,0.0250009,0.00064881,0.00954734
-0.00026332,0.019812,0.00236601,0.0141484
-0.000284861,0.00679326,0.00422318,0.0127781
-0.000278658,0.0032343,0.00529651,0.00350897
-0.00028575,0.0101161,0.006077,0.0018731
-0.000299456,0.0171227,0.00651323,-0.00270424
-0.000240565,0.00871801,0.00712899,-0.00489764
-0.000331836,0.00537811,0.00698598,0.00275802
-0.00026208,0.000786133,0.00566081,-0.000857553
-0.000279823,0.00814254,0.00469336,0.000345236
-0.000310345,-0.00897413,0.00466197,0.00849681
-0.000223183,-0.0139756,0.00479252,0.00867541
-0.000317929,-0.0123639,0.004063,0.00914221
-0.000317695,-0.0104912,0.00297928,0.00895884
-0.000336537,-0.0316393,0.00226985,0.00428104
-0.000274351,-0.0454153,0.00156899,0.00323486
-0.000262002,-0.0538454,0.000310217,0.00385525
-0.000281882,-0.0468828,-0.00151102,-0.00330922
-0.000245729,-0.0100118,-0.00339804,-0.00962612
-0.000209648,0.0713757,-0.00464027,-0.0111983
-0.000262093,0.119396,-0.00576258,-0.0113269
-0.000293945,0.0692606,-0.00624765,-0.00627569
-0.000268758,0.0171966,-0.00631671,-0.00373751
-0.000287086,0.00354452,-0.00623269,-0.00386412
-0.000247927,0.0228249,-0.00599883,-0.000318715
-0.000226356,-0.00361111,-0.00599393,0.00266622
-0.000277444,-0.0413709,-0.00544011,0.00204899
-0.000274339,-0.0673761,-0.00484765,0.00329844
-0.000263611,-0.0860117,-0.00434794,-0.0018486
-0.000283068,-0.0806369,-0.00367887,-0.00634311
-0.000220872,-0.0623457,-0.0028445,-0.00279547
-0.000249091,-0.0572841,-0.00158406,-0.00606979
-0.000264265,-0.0579226,-0.000205902,-0.00660969
-0.00022098,-0.0414715,0.00106052,-0.00272798
-0.000211384,-0.0143352,0.00203558,-0.00324351
-0.000203084,0.00905791,0.00269196,0.00227008
-0.000165382,0.0445843,0.00331508,0.00943996
-0.000216563,0.0645387,0.00387248,0.0080548
-0.000275046,0.0640931,0.00404051,0.00813428
-0.00022413,0.0598133,0.00407812,0.00923656
-0.000277877,0.065872,0.0041372,0.00397237
-0.000290566,0.04991,0.00407373,0.00119974
-0.000212154,0.0204596,0.00398069,1.16E-05
-0.000184001,0.0200803,0.00370423,-0.00440871
-0.000267735,0.000594529,0.00341931,-0.00340083
-0.000182924,-0.0308561,0.00259719,0.000483946
-0.000151614,-0.0461739,0.0015265,0.000164908
-0.000200719,-0.0279729,0.000482979,0.00291089
-0.000210334,-0.0177432,-0.000418286,0.00774092
-0.000253197,-0.0213928,-0.00114635,0.00590245
-0.0001941,-0.00486834,-0.00204103,0.00725607
-0.00025222,0.0192879,-0.00251977,0.00661904
-0.000252879,0.0168678,-0.00271923,0.000586918
-0.000212481,0.0193717,-0.00279992,0.000771439
-0.000224961,0.0193537,-0.00292506,-0.00185071
-0.000219658,0.026916,-0.00313693,-0.00582839
